subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	14	Create new	genus	Pholidavirus	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destLineage:Riboviriria;Orthornavirae;Taraviricota;Pholi[""]avirus (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destLineage:Riboviriria;Orthornavirae;Taraviricota;Pholi[""]avirus;Pholi[""]avirus peo[""]ense (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	22	Create new	genus	Milderyvirus	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destLineage:Riboviriria;Orthornavirae;Pomiviricota;Mil[""]eryvirus (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destLineage:Riboviriria;Orthornavirae;Pomiviricota;Mil[""]eryvirus;Mil[""]eryvirus antaense (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destParentName:Pholi[d]avirus (replacing with '""')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destParentName:Mil[d]eryvirus (replacing with '""')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destParentName:Pholi[""]avirus (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destParentName:Mil[""]eryvirus (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destParentLineage:Riboviriria;Orthornavirae;Taraviricota;Pholi[d]avirus (replacing with '""')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".destParentLineage:Riboviriria;Orthornavirae;Pomiviricota;Mil[d]eryvirus (replacing with '""')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destParentLineage:Riboviriria;Orthornavirae;Taraviricota;Pholi[""]avirus (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".destParentLineage:Riboviriria;Orthornavirae;Pomiviricota;Mil[""]eryvirus (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	14	Create new	genus	Pholidavirus	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".changeTaxon:Pholi[d]avirus (replacing with '""')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholidavirus peodense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".changeTaxon:Pholi[d]avirus peo[d]ense (replacing with '""')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	22	Create new	genus	Milderyvirus	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".changeTaxon:Mil[d]eryvirus (replacing with '""')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Milderyvirus antaense	INFO	XLSX.CURVY_DOUBLE_QUOTES_REPLACED	XLSX has curvy quotes	".changeTaxon:Mil[d]eryvirus antaense (replacing with '""')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	14	Create new	genus	"Pholi""avirus"	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".changeTaxon:Pholi[""]avirus (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	"Pholi""avirus peo""ense"	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".changeTaxon:Pholi[""]avirus peo[""]ense (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	22	Create new	genus	"Mil""eryvirus"	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".changeTaxon:Mil[""]eryvirus (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	"Mil""eryvirus antaense"	INFO	XLSX.QUOTES_REMOVED	XLSX has quote	".changeTaxon:Mil[""]eryvirus antaense (replacing with '')"	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	4	Create new	phylum	Arctiviricota	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae, observedParentLineage=Riboviria;Orthornavirae, otherProposals=NA	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	4	Create new	phylum	Arctiviricota	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create phylum of 'Riboviriria;Orthornavirae'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	7	Create new	phylum	Paraxenoviricota	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae, observedParentLineage=Riboviria;Orthornavirae, otherProposals=NA	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	7	Create new	phylum	Paraxenoviricota	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create phylum of 'Riboviriria;Orthornavirae'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	10	Create new	phylum	Pomiviricota	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae, observedParentLineage=Riboviria;Orthornavirae, otherProposals=NA	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	10	Create new	phylum	Pomiviricota	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create phylum of 'Riboviriria;Orthornavirae'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	13	Create new	phylum	Taraviricota	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae, observedParentLineage=Riboviria;Orthornavirae, otherProposals=NA	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	13	Create new	phylum	Taraviricota	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create phylum of 'Riboviriria;Orthornavirae'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	5	Create new	genus	Chrocavirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Arctiviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:4	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	5	Create new	genus	Chrocavirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Arctiviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	8	Create new	genus	Tarocvirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Paraxenoviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:7	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	8	Create new	genus	Tarocvirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Paraxenoviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	11	Create new	genus	Powmivirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Pomiviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:10	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	11	Create new	genus	Powmivirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Pomiviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	14	Create new	genus	Pholiavirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:13	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	14	Create new	genus	Pholiavirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Taraviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	16	Create new	genus	Yphavirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:13	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	16	Create new	genus	Yphavirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Taraviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	18	Create new	genus	Sopasuvirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:13	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	18	Create new	genus	Sopasuvirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Taraviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	20	Create new	genus	Bopoprovirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:13	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	20	Create new	genus	Bopoprovirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Taraviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	22	Create new	genus	Mileryvirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Pomiviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:10	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	22	Create new	genus	Mileryvirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Pomiviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	24	Create new	genus	Sotyravirus	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota, observedParentLineage=Riboviriria;Orthornavirae, otherProposals=2022.002G:13	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	24	Create new	genus	Sotyravirus	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create genus of 'Riboviriria;Orthornavirae;Taraviricota'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	6	Create new	species	Chrocavirus borealpolarense	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus, observedParentLineage=Riboviriria;Orthornavirae;Arctiviricota, otherProposals=2022.002G:5	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	6	Create new	species	Chrocavirus borealpolarense	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create species of 'Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	9	Create new	species	Tarocvirus incogniti	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	9	Create new	species	Tarocvirus incogniti	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Paraxenoviricota;Tarocvirus, observedParentLineage=Riboviriria;Orthornavirae;Paraxenoviricota, otherProposals=2022.002G:8	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	9	Create new	species	Tarocvirus incogniti	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create species of 'Riboviriria;Orthornavirae;Paraxenoviricota;Tarocvirus'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	12	Create new	species	Powmivirus monsense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	12	Create new	species	Powmivirus monsense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Paraxenoviricota;Tarocvirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	12	Create new	species	Powmivirus monsense	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Pomiviricota;Powmivirus, observedParentLineage=Riboviriria;Orthornavirae;Pomiviricota, otherProposals=2022.002G:11	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	12	Create new	species	Powmivirus monsense	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create species of 'Riboviriria;Orthornavirae;Pomiviricota;Powmivirus'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholiavirus peoense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholiavirus peoense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Paraxenoviricota;Tarocvirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholiavirus peoense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Pomiviricota;Powmivirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholiavirus peoense	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota;Pholiavirus, observedParentLineage=Riboviriria;Orthornavirae;Taraviricota, otherProposals=2022.002G:14	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	15	Create new	species	Pholiavirus peoense	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create species of 'Riboviriria;Orthornavirae;Taraviricota;Pholiavirus'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Paraxenoviricota;Tarocvirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Pomiviricota;Powmivirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Taraviricota;Pholiavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota;Yphavirus, observedParentLineage=Riboviriria;Orthornavirae;Taraviricota, otherProposals=2022.002G:16	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	17	Create new	species	Yphavirus pnecense	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create species of 'Riboviriria;Orthornavirae;Taraviricota;Yphavirus'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Paraxenoviricota;Tarocvirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Pomiviricota;Powmivirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Taraviricota;Pholiavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Taraviricota;Yphavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota;Sopasuvirus, observedParentLineage=Riboviriria;Orthornavirae;Taraviricota, otherProposals=2022.002G:18	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	19	Create new	species	Sopasuvirus pacificense	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create species of 'Riboviriria;Orthornavirae;Taraviricota;Sopasuvirus'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Paraxenoviricota;Tarocvirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Pomiviricota;Powmivirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Taraviricota;Pholiavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Taraviricota;Yphavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Taraviricota;Sopasuvirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	WARNING	CREATE.PARENT_LINEAGE	Change=CREATE, proposed parent taxon exists, but not with expected lineage, using observed lineage	proposedParentLineage=Riboviriria;Orthornavirae;Taraviricota;Bopoprovirus, observedParentLineage=Riboviriria;Orthornavirae;Taraviricota, otherProposals=2022.002G:20	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	21	Create new	species	Bopoprovirus borealpolarense	SUCCESS	CREATE.OK	Change=CREATE, applied successfully	Create species of 'Riboviriria;Orthornavirae;Taraviricota;Bopoprovirus'	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Mileryvirus antaense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Arctiviricota;Chrocavirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Mileryvirus antaense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Paraxenoviricota;Tarocvirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Mileryvirus antaense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Pomiviricota;Powmivirus	NA
General (G) proposals	2022.002G	MISSING	2022.002G.Ud.v1.Orthornavirae_4nphy_9nsp.xlsx	23	Create new	species	Mileryvirus antaense	ERROR	CREATE.DUP_ACC	Change=CREATE, a species with this accession number already exists	accession=pening, existingSpecies=Riboviriria;Orthornavirae;Taraviricota;Pholiavirus	NA
