species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Hirvovirus caenivicinum	E		BK013728	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976310_1		NULL	1	202210733	bacteria	ssRNA(+)	9011
Huhmpluvirus limenecus	E		BK014112	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5466728_2		NULL	1	202210735	bacteria	ssRNA(+)	9012
Huleruivirus geocola	E		BK013524	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_18		NULL	1	202210737	bacteria	ssRNA(+)	9013
Hysdruvirus geovivens	E		BK013392	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_46		NULL	1	202210740	bacteria	ssRNA(+)	9014
Hysdruvirus telluradaptatum	E		BK013934	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.3_13		NULL	1	202210741	bacteria	ssRNA(+)	9015
Hysdruvirus tellurenecus	E		BK013875	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_5		NULL	1	202210743	bacteria	ssRNA(+)	9016
Hysdruvirus telluricola	E		BK013502	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.1_41		NULL	1	202210742	bacteria	ssRNA(+)	9017
Hysdruvirus tellurihabitans	E		BK013888	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_10		NULL	1	202210739	bacteria	ssRNA(+)	9018
Hysdruvirus tellurivicinum	E		BK013981	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.3_1		NULL	1	202210744	bacteria	ssRNA(+)	9019
Ichonovirus limivicinum	E		BK013768	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976357_3		NULL	1	202210746	bacteria	ssRNA(+)	9020
Ipivevirus pelenecus	E		BK013684	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960509_1		NULL	1	202210748	bacteria	ssRNA(+)	9021
Isoihlovirus terrihabitans	E		BK013420	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_9		NULL	1	202210750	bacteria	ssRNA(+)	9022
Kempsvovirus caenivivens	E		BK014081	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5466337_1		NULL	1	202210752	bacteria	ssRNA(+)	9023
Kihrivirus limicola	E		BK013609	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960803_3		NULL	1	202210754	bacteria	ssRNA(+)	9024
Kimihcavirus limivivens	E		BK014211	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976356_3		NULL	1	202210756	bacteria	ssRNA(+)	9025
Kudohovirus pelocola	E		BK013755	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976326_2		NULL	1	202210758	bacteria	ssRNA(+)	9026
Kuhfotivirus pelohabitans	E		BK014129	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467139_1		NULL	1	202210760	bacteria	ssRNA(+)	9027
Lahcomavirus asienecus	E		BK014123	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467091_2		NULL	1	202210762	bacteria	ssRNA(+)	9028
Lehptevirus asiohabitans	E		BK013630	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5466364_2		NULL	1	202210765	bacteria	ssRNA(+)	9029
Lehptevirus asiovicinum	E		BK013664	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467091_3		NULL	1	202210766	bacteria	ssRNA(+)	9030
Lehptevirus asiovivens	E		BK013695	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960551_2		NULL	1	202210767	bacteria	ssRNA(+)	9031
Lehptevirus borboradaptatum	E		BK014206	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976325_3		NULL	1	202210768	bacteria	ssRNA(+)	9032
Lehptevirus chorohabitans	E		BK013885	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.1_9		NULL	1	202210764	bacteria	ssRNA(+)	9033
Lobdovirus arvadaptatum	E		BK013785	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_28		NULL	1	202210773	bacteria	ssRNA(+)	9034
Lobdovirus arvenecus	E		BK013414	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.4_15		NULL	1	202210774	bacteria	ssRNA(+)	9035
Lobdovirus arvicola	E		BK013915	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_12		NULL	1	202210770	bacteria	ssRNA(+)	9036
Lobdovirus chorovicinum	E		BK013855	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.3_4		NULL	1	202210771	bacteria	ssRNA(+)	9037
Lobdovirus chorovivens	E		BK013840	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.2_11		NULL	1	202210772	bacteria	ssRNA(+)	9038
Madisduvirus caenivivens	E		BK013711	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976299_1		NULL	1	202210776	bacteria	ssRNA(+)	9039
Mitdiwavirus asiocola	E		BK014171	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976299_2		NULL	1	202210778	bacteria	ssRNA(+)	9040
Moloevirus chthonenecus	E		BK013880	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_9		NULL	1	202210780	bacteria	ssRNA(+)	9041
Monekavirus asiovivens	E		BK014072	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960803_1		NULL	1	202210782	bacteria	ssRNA(+)	9042
Nehujevirus caenicola	E		BK013726	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976301_1		NULL	1	202210784	bacteria	ssRNA(+)	9043
Neratovirus caenihabitans	E		BK013765	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976357_4		NULL	1	202210786	bacteria	ssRNA(+)	9044
Niginuvirus limadaptatum	E		BK014212	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976356_1		NULL	1	202210788	bacteria	ssRNA(+)	9045
Pagohnivirus humenecus	E		BK013975	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_8		NULL	1	202210790	bacteria	ssRNA(+)	9046
Pihngevirus agrivivens	E		BK013902	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_7		NULL	1	202210792	bacteria	ssRNA(+)	9047
Pihngevirus choradaptatum	E		BK014039	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.3_2		NULL	1	202210793	bacteria	ssRNA(+)	9048
Pihngevirus chorocola	E		BK013948	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.4_3		NULL	1	202210794	bacteria	ssRNA(+)	9049
Pohlydovirus arvivicinum	E		BK013935	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.4_2		NULL	1	202210796	bacteria	ssRNA(+)	9050
Pohlydovirus arvivivens	E		BK014011	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.3_2		NULL	1	202210797	bacteria	ssRNA(+)	9051
Psoetuvirus pedenecus	E		BK013770	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_27		NULL	1	202210799	bacteria	ssRNA(+)	9052
Qeihnovirus defluviicola	E		BK013373	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage ESE018		NULL	1	202210801	bacteria	ssRNA(+)	9053
Qeihnovirus luticola	E		BK013629	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5466364_1		NULL	1	202210802	bacteria	ssRNA(+)	9054
Qeihnovirus lutihabitans	E		BK014151	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960549_1		NULL	1	202210803	bacteria	ssRNA(+)	9055
Qeihnovirus lutivicinum	E		BK014203	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976325_1		NULL	1	202210804	bacteria	ssRNA(+)	9056
Qeihnovirus lutivivens	E		BK013764	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976357_1		NULL	1	202210805	bacteria	ssRNA(+)	9057
Qeihnovirus peladaptatum	E		BK014214	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976357_2		NULL	1	202210806	bacteria	ssRNA(+)	9058
Rainacovirus pelenecus	E		BK014093	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5466725_4		NULL	1	202210808	bacteria	ssRNA(+)	9059
Rainacovirus pelocola	E		BK013661	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR5467091_1		NULL	1	202210811	bacteria	ssRNA(+)	9060
Rainacovirus pelohabitans	E		BK014156	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960551_1		NULL	1	202210812	bacteria	ssRNA(+)	9061
Rainacovirus pelovicinum	E		BK014185	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976310_2		NULL	1	202210813	bacteria	ssRNA(+)	9062
Rainacovirus tellurivicinum	E		BK014002	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Esthiorhiza.2_15		NULL	1	202210809	bacteria	ssRNA(+)	9063
Rainacovirus tellurivivens	E		BK013564	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.4_59		NULL	1	202210810	bacteria	ssRNA(+)	9064
Rainacovirus terradaptatum	E		BK013514	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.1_36		NULL	1	202210814	bacteria	ssRNA(+)	9065
Rainacovirus terricola	E		BK013526	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.4_7		NULL	1	202210815	bacteria	ssRNA(+)	9066
Scloravirus humicola	E		BK013456	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.3_27		NULL	1	202210817	bacteria	ssRNA(+)	9067
Sdonativirus humihabitans	E		BK013781	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.1_7		NULL	1	202210819	bacteria	ssRNA(+)	9068
Sdribtuvirus humivicinum	E		BK014017	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gephyllon.2_6		NULL	1	202210821	bacteria	ssRNA(+)	9069
Shopitevirus limenecus	E		BK013607	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR6960803_2		NULL	1	202210823	bacteria	ssRNA(+)	9070
Stupavirus arvadaptatum	E		BK013967	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Zoerhiza.2_26		NULL	1	202210826	bacteria	ssRNA(+)	9071
Stupavirus chorovivens	E		BK013416	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage Gerhypos.2_41		NULL	1	202210825	bacteria	ssRNA(+)	9072
Tsecebavirus borborovicinum	E		BK013761	NULL	Complete coding genome	NULL	NULL	NULL	ssRNA phage SRR7976356_2		NULL	1	202210828	bacteria	ssRNA(+)	9073
Coopervirus vincenzo	E		KR080194	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Vincenzo		NULL	1	202200747	bacteria	dsDNA	9074
Coopervirus zemanar	E		JF704104	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Zemanar		NULL	1	202200748	bacteria	dsDNA	9075
Imvubuvirus imvubu	E		MN813693	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Imvubu		NULL	1	202213189	bacteria	dsDNA	9076
Julieunavirus julie1	E		KJ433976	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Julie1		NULL	1	202213191	bacteria	dsDNA	9077
Lilmcdreamyvirus lilmcdreamy	E		MN284893	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage LilMcDreamy		NULL	1	202213182	bacteria	dsDNA	9078
Pegunavirus apizium	E		KR781349	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Apizium		NULL	1	202200750	bacteria	dsDNA	9079
Pegunavirus kingtut	E		MH450122	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage KingTut		NULL	1	202213195	bacteria	dsDNA	9080
Pegunavirus manad	E		KJ595576	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Manad		NULL	1	202200751	bacteria	dsDNA	9081
Pegunavirus oline	E		JN192463	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Oline		NULL	1	202200752	bacteria	dsDNA	9082
Pegunavirus osmaximus	E		JN006064	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage OSmaximus		NULL	1	202200753	bacteria	dsDNA	9083
Pegunavirus Pg1	E		AF547430	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage OSmaximus		NULL	1	202200754	bacteria	dsDNA	9084
Pegunavirus soto	E		KJ174157	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Soto		NULL	1	202200755	bacteria	dsDNA	9085
Pegunavirus suffolk	E		KF713485	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Suffolk		NULL	1	202200756	bacteria	dsDNA	9086
Pipefishvirus athena	E		JN699003	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Athena		NULL	1	202200758	bacteria	dsDNA	9087
Pipefishvirus bernardo	E		KF493879	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Bernardo		NULL	1	202200759	bacteria	dsDNA	9088
Pipefishvirus gadjet	E		JN698992	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Gadjet		NULL	1	202200760	bacteria	dsDNA	9089
Pipefishvirus obutu	E		MN096359	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Obutu		NULL	1	202213193	bacteria	dsDNA	9090
Pipefishvirus pipefish	E		DQ398049	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Pipefish		NULL	1	202200761	bacteria	dsDNA	9091
Quesadillavirus CRB2	E		MK059749	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage CRB2		NULL	1	202213187	bacteria	dsDNA	9092
Quesadillavirus quesadilla	E		MN617843	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Quesadilla		NULL	1	202213186	bacteria	dsDNA	9093
Rosebushvirus godines	E		KR997932	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Godines		NULL	1	202200763	bacteria	dsDNA	9094
Rosebushvirus laurie	E		KX443696	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Laurie		NULL	1	202213194	bacteria	dsDNA	9095
Rosebushvirus rosebush	E		AY129334	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Rosebush		NULL	1	202200764	bacteria	dsDNA	9096
Rosebushvirus TA17a	E		KF024722	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage TA17A		NULL	1	202201060	bacteria	dsDNA	9097
Saguarovirus saguaro	E		MH744423	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Saguaro		NULL	1	202213184	bacteria	dsDNA	9098
Thonkovirus thonko	E		MH632120	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Thonko		NULL	1	202213178	bacteria	dsDNA	9099
Bixiavirus BUCT548	E		MN937349	NULL	Complete genome	NULL	NULL	NULL	Stenotrophomonas phage vB_SmaS_BUCT548		NULL	1	202214519	bacteria	dsDNA	9100
Bixiavirus BUCT626	E		MZ398241	NULL	Complete genome	NULL	NULL	NULL	Stenotrophomonas phage BUCT626		NULL	1	202214520	bacteria	dsDNA	9101
Bixiavirus BUCT627	E		MZ398240	NULL	Complete genome	NULL	NULL	NULL	Stenotrophomonas phage BUCT627		NULL	1	202214521	bacteria	dsDNA	9102
Salvavirus salva	E		MW393850	NULL	Complete genome	NULL	NULL	NULL	Stenotrophomonas phage Salva		NULL	1	202214517	bacteria	dsDNA	9103
Siaravirus siara	E		MZ326859	NULL	Complete genome	NULL	NULL	NULL	Stenotrophomonas phage Siara		NULL	1	202214518	bacteria	dsDNA	9104
Flowerpowervirus flowerpower	E		MH155868	NULL	Complete genome	NULL	NULL	NULL	Streptomyces phage FlowerPower		NULL	1	202209630	bacteria	dsDNA	9105
Immanueltrevirus immanuel3	E		MG518520	NULL	Complete genome	NULL	NULL	NULL	Streptomyces phage Immanuel3		NULL	1	202209628	bacteria	dsDNA	9106
Manuelvirus JXY1	E		MN994275	NULL	Complete genome	NULL	NULL	NULL	Streptomyces phage JXY1		NULL	1	202209634	bacteria	dsDNA	9107
Manuelvirus manuel	E		MG518519	NULL	Complete genome	NULL	NULL	NULL	Streptomyces phage Manuel		NULL	1	202209632	bacteria	dsDNA	9108
Manuelvirus wrighton	E		MG515223	NULL	Complete genome	NULL	NULL	NULL	Streptomyces phage WRightOn		NULL	1	202209633	bacteria	dsDNA	9109
Biseptimavirus BU01	E		KF831354	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage phiBU01		NULL	1	202209695	bacteria	dsDNA	9110
Biseptimavirus bv77	E		AY508486	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage 77		NULL	1	202200861	bacteria	dsDNA	9111
Biseptimavirus bv23MRA	E		KJ452292	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage 23MRA		NULL	1	202209694	bacteria	dsDNA	9112
Biseptimavirus IME136101	E		KY653123	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage IME1361_01		NULL	1	202209697	bacteria	dsDNA	9113
Biseptimavirus NM3	E		DQ530361	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage phiNM3		NULL	1	202209693	bacteria	dsDNA	9114
Biseptimavirus P282	E		KT809368	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage P282		NULL	1	202209688	bacteria	dsDNA	9115
Biseptimavirus P630	E		KT809369	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage P630		NULL	1	202209690	bacteria	dsDNA	9116
Biseptimavirus P954	E		GQ398772	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage P954		NULL	1	202209689	bacteria	dsDNA	9117
Biseptimavirus P1105	E		KT878766	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage P1105		NULL	1	202209687	bacteria	dsDNA	9118
Biseptimavirus phi7247PVL	E		AP011956	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage phi7247PVL		NULL	1	202209686	bacteria	dsDNA	9119
Biseptimavirus SA1014ruMSSAST7	E		MH384259	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage SA1014ruMSSAST7		NULL	1	202209696	bacteria	dsDNA	9120
Biseptimavirus SA345ruMSSAST8	E		MH401416	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage SA345ruMSSAST8		NULL	1	202209698	bacteria	dsDNA	9121
Biseptimavirus st22	E		MG029510	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage phiSa2wa_st22		NULL	1	202209691	bacteria	dsDNA	9122
Biseptimavirus StauST3984	E		KC595278	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage StauST398-4		NULL	1	202209692	bacteria	dsDNA	9123
Peeveelvirus CN125	E		FJ713816	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage phiPVL-CN125		NULL	1	202209685	bacteria	dsDNA	9124
Peeveelvirus JS01	E		KC342645	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage JS01		NULL	1	202209683	bacteria	dsDNA	9125
Peeveelvirus pv13	E		AF424783	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage phi 13		NULL	1	202200860	bacteria	dsDNA	9126
Peeveelvirus PV83	E		AB044554	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus prophage phiPV83		NULL	1	202209684	bacteria	dsDNA	9127
Peeveelvirus pv3AJ2017	E		KX232515	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage 3 AJ-2017		NULL	1	202209681	bacteria	dsDNA	9128
Peeveelvirus PVL	E		AB009866	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage PVL		NULL	1	202209678	bacteria	dsDNA	9129
Peeveelvirus PVL108	E		AB243556	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage phiPVL108		NULL	1	202200862	bacteria	dsDNA	9130
Peeveelvirus SA7	E		KY695153	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage SA7		NULL	1	202209680	bacteria	dsDNA	9131
Peeveelvirus SA780ruMSSAST101	E		MH384260	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage SA780ruMSSAST101		NULL	1	202209682	bacteria	dsDNA	9132
Peeveelvirus tp3101	E		EF462197	NULL	Complete genome	NULL	NULL	NULL	Staphylococcus phage tp310-1		NULL	1	202209679	bacteria	dsDNA	9133
Bixzunavirus alice	E		JF704092	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Alice		NULL	1	202200413	bacteria	dsDNA	9134
Bixzunavirus astraea	E		KC691257	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Astraea		NULL	1	202213038	bacteria	dsDNA	9135
Bixzunavirus bigswole	E		MF919495	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Bigswole		NULL	1	202213039	bacteria	dsDNA	9136
Bixzunavirus Bxz1	E		AY129337	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Bxz1		NULL	1	202200414	bacteria	dsDNA	9137
Bixzunavirus cane17	E		MH697579	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Cane17		NULL	1	202213040	bacteria	dsDNA	9138
Bixzunavirus charlieB	E		MH727543	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage CharlieB		NULL	1	202213041	bacteria	dsDNA	9139
Bixzunavirus dandelion	E		JN412588	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Dandelion		NULL	1	202200415	bacteria	dsDNA	9140
Bixzunavirus hyro	E		KT281790	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage HyRo		NULL	1	202200416	bacteria	dsDNA	9141
Bixzunavirus I3	E		MW822148	NULL	Partial genome	NULL	NULL	NULL	Mycobacterium phage I3		NULL	1	202200417	bacteria	dsDNA	9142
Bixzunavirus lukilu	E		KX831080	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Lukilu		NULL	1	202206997	bacteria	dsDNA	9143
Bixzunavirus mangeria	E		MN735434	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Mangeria		NULL	1	202213042	bacteria	dsDNA	9144
Bixzunavirus nappy	E		JN699627	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Nappy		NULL	1	202200418	bacteria	dsDNA	9145
Bixzunavirus noodletree	E		MK359346	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage NoodleTree		NULL	1	202213043	bacteria	dsDNA	9146
Bixzunavirus qbert	E		MK359345	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage QBert		NULL	1	202213044	bacteria	dsDNA	9147
Bixzunavirus quasimodo	E		MT723945	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Quasimodo		NULL	1	202213045	bacteria	dsDNA	9148
Bixzunavirus sauce	E		MH910040	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Sauce		NULL	1	202213046	bacteria	dsDNA	9149
Bixzunavirus sebata	E		JN204348	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Sebata		NULL	1	202200419	bacteria	dsDNA	9150
Bixzunavirus tonenili	E		KX752698	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Tonenili		NULL	1	202213047	bacteria	dsDNA	9151
Myranavirus phabba	E		MF668280	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Phabba		NULL	1	202213037	bacteria	dsDNA	9152
Myrnavirus myrna	E		EU826466	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Myrna		NULL	1	202213036	bacteria	dsDNA	9153
Brujitavirus babsiella	E		JN699001	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Babsiella		NULL	1	202200920	bacteria	dsDNA	9154
Brujitavirus brujita	E		FJ168659	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Brujita		NULL	1	202200921	bacteria	dsDNA	9155
Brujitavirus HC	E		AP018487	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage HC		NULL	1	202212982	bacteria	dsDNA	9156
Brujitavirus xula	E		MN234195	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Xula		NULL	1	202212981	bacteria	dsDNA	9157
Hawkeyevirus hawkeye	E		KJ194582	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Hawkeye		NULL	1	202205508	bacteria	dsDNA	9158
Plotvirus plot	E		DQ398051	NULL	Complete genome	NULL	NULL	NULL	Mycobacterium phage Plot		NULL	1	202205510	bacteria	dsDNA	9159
Kenoshavirus chikenjars	E		MN204501	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Chikenjars		NULL	1	202209927	bacteria	dsDNA	9160
Kenoshavirus crocheter	E		MN585996	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Crocheter		NULL	1	202209925	bacteria	dsDNA	9161
Kenoshavirus duffington	E		MK376957	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Duffington		NULL	1	202209928	bacteria	dsDNA	9162
Kenoshavirus kenosha	E		MN010761	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Kenosha		NULL	1	202209923	bacteria	dsDNA	9163
Kenoshavirus ohmyward	E		MN284896	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage OhMyWard		NULL	1	202209929	bacteria	dsDNA	9164
Kenoshavirus rickmore	E		MK376953	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Rickmore		NULL	1	202209926	bacteria	dsDNA	9165
Kenoshavirus untouchable	E		MN585982	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Untouchable		NULL	1	202209924	bacteria	dsDNA	9166
Secretariatvirus secretariat	E		MT310850	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Secretariat		NULL	1	202209918	bacteria	dsDNA	9167
Tanisvirus avazak	E		MN585971	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Avazak		NULL	1	202209921	bacteria	dsDNA	9168
Tanisvirus tanis	E		MN284904	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Tanis		NULL	1	202209920	bacteria	dsDNA	9169
Nevillevirus neville	E		MH651182	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Neville		NULL	1	202214571	bacteria	dsDNA	9170
Nevillevirus rabbitrun	E		MT658805	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Rabbitrun		NULL	1	202214573	bacteria	dsDNA	9171
Nevillevirus trax	E		MK967378	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Trax		NULL	1	202214572	bacteria	dsDNA	9172
Octobienvirus kudefre	E		OK040786	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Kudefre		NULL	1	202214576	bacteria	dsDNA	9173
Octobienvirus octobien14	E		MH976515	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Octobien14		NULL	1	202214574	bacteria	dsDNA	9174
Octobienvirus sephiroth	E		MT684599	NULL	Complete genome	NULL	NULL	NULL	Gordonia Phage Sephiroth		NULL	1	202214575	bacteria	dsDNA	9175
Octobienvirus syleon	E		MN444870	NULL	Complete genome	NULL	NULL	NULL	Gordonia phage Syleon		NULL	1	202214577	bacteria	dsDNA	9176
